S2ID|Name|Instrument|IssuerID|ISOCountryCode|ISOCurrencyCode|RootID|StartDate|EndDate
ARGAMQ1|TGLT SA|STOCK|A85496|ARG|ARS|ARGAMQ1|20110126|20751231
ARGAMR1|INVERSORA JURAMENTO|STOCK|A86058|ARG|ARS|ARGAMR1|20110315|20751231
ARGAMS1|ANDES ENERGIA PLC|CROSS_LIST|A61368|ARG|ARS|UKIIDB1|20110623|20751231
ARGAMT1|BARRICK GOLD CORP|GDR|A07769|ARG|ARS|CANABP1|20110826|20751231
ARGAMU1|BP PLC|GDR|A09054|ARG|ARS|UKIACE2|20110826|20751231
ARGAMV1|TELEFONICA SA|GDR|A37900|ARG|ARS|SPAACN1|20110826|20751231
ARGAMW1|VODAFONE GROUP|GDR|A40885|ARG|ARS|UKIAJX1|20110826|20751231
ARGAMX1|NOKIA OYJ|GDR|A28583|ARG|ARS|FINAAL4|20110826|20751231
ARGAMY1|PEPSICO INC|GDR|A30293|ARG|ARS|USAKQY1|20110826|20751231
ARGAMZ1|AEGON NV|GDR|A04675|ARG|ARS|NETABI1|20110826|20751231
ARGANA1|CREDIT SUISSE AG|GDR|A12260|ARG|ARS|SWIABE2|20110826|20130428
ARGANA1|CREDIT SUISSE GROUP|GDR|A12260|ARG|ARS|SWIABE2|20130429|20751231
ARGANB1|SIEMENS AG|GDR|A34852|ARG|ARS|GERAJR1|20110826|20751231
ARGANC1|FEDERAL HOME LOAN MORTGAGE CORP|GDR|A16536|ARG|ARS|USAEZY1|20110826|20751231
ARGAND1|ASTRAZENECA|GDR|A06382|ARG|ARS|UKIEHM1|20110826|20751231
ARGANE1|DIAGEO|GDR|A13403|ARG|ARS|UKIBTF1|20110826|20751231
ARGANF1|UBS AG|GDR|A36143|ARG|ARS|SWIAEL2|20110826|20751231
ARGANG1|ROYAL DUTCH SHELL|GDR|A34383|ARG|ARS|UKIBHX1|20110826|20751231
ARGANH1|NOVARTIS AG|GDR|A28754|ARG|ARS|SWIANL1|20110826|20751231
ARGANI1|LLOYDS BANKING GROUP|GDR|A24707|ARG|ARS|UKIALX1|20110826|20751231
ARGANJ1|NEWMONT MINING CORP|GDR|A27948|ARG|ARS|USAJV61|20110826|20751231
ARGANK1|TELECOM ITALIA SPA|GDR|A37885|ARG|ARS|ITAACY1|20110826|20751231
ARGANL1|ENI SPA|GDR|A14992|ARG|ARS|ITAAKK1|20110826|20751231
ARGANM1|AMERICA MOVIL SAB DE CV|GDR|A05600|ARG|ARS|MEXAQL3|20110826|20751231
ARGANN1|NATIONAL GRID PLC|GDR|A27531|ARG|ARS|UKIFCE1|20110826|20751231
ARGANO1|RIO TINTO|GDR|A32772|ARG|ARS|UKICPY1|20110826|20751231
ARGANP1|NTT DOCOMO INC|GDR|A28853|ARG|ARS|JPNFNP1|20110826|20751231
ARGANQ1|VERIZON COMMUNICATIONS INC|GDR|A40462|ARG|ARS|USABND1|20110826|20751231
ARGANR1|NOMURA HOLDINGS INC|GDR|A28589|ARG|ARS|JPNDES1|20110826|20751231
ARGANS1|COMCAST CORP|GDR|A11572|ARG|ARS|USAD6Q2|20110826|20751231
ARGANT1|CANON INC|GDR|A09700|ARG|ARS|JPNCMJ1|20110826|20751231
ARGANU1|KYOCERA CORP|GDR|A23859|ARG|ARS|JPNCGX1|20110826|20751231
ARGANV1|NISSAN MOTOR CO LTD|GDR|A28351|ARG|ARS|JPNCIU1|20110826|20751231
ARGANW1|SONY CORP|GDR|A35617|ARG|ARS|JPNCDC1|20110826|20751231
ARGANX1|TAIWAN SEMICONDUCTOR MANUFACTURING CO|GDR|A37375|ARG|ARS|TAIANG1|20110826|20751231
ARGANY1|WESTPAC BANKING CORPORATION|GDR|A53709|ARG|ARS|AUSAEY1|20110826|20751231
ARGANZ1|YAMANA GOLD INC|GDR|A48494|ARG|ARS|CANDJZ1|20110826|20751231
ARGAOA1|ICICI BANK LIMITED|GDR|A20005|ARG|ARS|INDBOT1|20110826|20751231
ARGAOB1|INFOSYS LTD|GDR|A20662|ARG|ARS|INDAVD1|20110826|20751231
ARGAOC1|ALUMINUM CORP OF CHINA LTD|GDR|A05123|ARG|ARS|HKGBPX1|20070703|20751231
ARGAOD1|PETROCHINA CO|GDR|A30459|ARG|ARS|HKGBKF1|20070731|20751231
ARGAOE1|CNOOC LTD|GDR|A11391|ARG|ARS|HKGBNM1|20070720|20751231
ARGAOF1|CHINA PETROLEUM & CHEMICAL CORP|GDR|A10559|ARG|ARS|HKGBMM1|20070802|20751231
ARGAOG1|VALE S.A.|GDR|A11683|ARG|ARS|BRAAAP1|20110826|20751231
ARGAOH1|CHINA TELECOM CORPORATION LTD|GDR|A10684|ARG|ARS|HKGBUK1|20070731|20751231
ARGAOI1|CHINA LIFE INSURANCE CO|GDR|A10742|ARG|ARS|HKGCWP1|20070831|20751231
ARGAOJ1|TELE NORTE LESTE PARTICIPACOES|GDR|A37975|ARG|ARS|BRAA222|20110826|20120405
ARGAOJ1|TELE NORTE LESTE PARTICIPACOES|STOCK|A37975|ARG|ARS|ARGAOJ1|20120406|20130522
ARGAOK1|HUANENG POWER INTERNATIONAL INC|GDR|A19656|ARG|ARS|HKGBGM1|20060623|20120123
ARGAOK1|HN POWER INTL CO|GDR|A19656|ARG|ARS|HKGBGM1|20120124|20120404
ARGAOK1|HUANENG POWER INTERNATIONAL INC|GDR|A19656|ARG|ARS|HKGBGM1|20120405|20751231
ARGAOL1|BANK OF NEW YORK MELLON CORP|GDR|A07601|ARG|ARS|USABHX1|20110826|20751231
ARGAOM1|BUNGE LIMITED|GDR|A08510|ARG|ARS|USA4K91|20110826|20751231
ARGAON1|MONSANTO CO|GDR|A26841|ARG|ARS|USA45V1|20110826|20751231
ARGAOO1|HECLA MINING CO|GDR|A18881|ARG|ARS|USAGKN1|20110826|20751231
ARGAOP1|GOLDCORP INC|GDR|A01135|ARG|ARS|CANAQE2|20110826|20751231
ARGAOQ1|MERCADOLIBRE INC|GDR|A68115|ARG|ARS|USA1JP1|20110826|20751231
ARGAOR1|COEUR D'ALENE MINES CORP|GDR|A11454|ARG|ARS|USAD2K1|20110826|20130516
ARGAOR1|COEUR MINING INC|GDR|A11454|ARG|ARS|USAD2K1|20130517|20751231
ARGAOS1|UNITED STATES STEEL CORP|GDR|A40227|ARG|ARS|USAO221|20110826|20751231
ARGAOT1|KINROSS GOLD CORP|GDR|A23074|ARG|ARS|CANBOC1|20110826|20751231
ARGAOU1|FREEPORT-MCMORAN COPPER & GOLD INC|GDR|A16545|ARG|ARS|USAFO12|20110826|20751231
ARGAOV1|BANCO BRADESCO SA|GDR|A07348|ARG|ARS|BRAAAC1|20110826|20751231
ARGAOW1|BASF SE|GDR|A07780|ARG|ARS|GERAAX1|20111019|20751231
ARGAOX1|NEC CORP|GDR|A27724|ARG|ARS|JPNCBZ1|20111025|20751231
ARGAOY1|PETROL BRASILEIROS|CROSS_LIST|A30400|ARG|ARS|BRAABL2|20111110|20751231
ARGAOZ1|BANCO SANTANDER(BRAZIL)SA|GDR|A67656|ARG|ARS|BRABFE3|20120111|20751231
ARGAPA1|LAS VEGAS SANDS CORP|GDR|A62072|ARG|ARS|USA1TY1|20120207|20751231
ARGAPB1|TRAVELERS CO INC|GDR|A36274|ARG|ARS|USAM4T1|20120209|20751231
ARGAPC1|SOUTHERN COPPER CORP|GDR|A88228|ARG|ARS|USAS8T1|20120309|20751231
ARGAPD1|FIRST SOLAR INC|GDR|A66219|ARG|ARS|USA3CI1|20120504|20751231
ARGAPE1|EMPRESAS ICAB SA DE CV|GDR|A14886|ARG|ARS|MEXAHL1|20120504|20751231
ARGAPF1|GRUMA SAB DE CV|GDR|A28533|ARG|ARS|MEXAJO1|20120504|20751231
ARGAPG1|APPLE INC|GDR|A05992|ARG|ARS|USAB1X1|20120504|20751231
ARGAPH1|RESEARCH IN MOTION LTD|GDR|A32309|ARG|ARS|CANDEM1|20120504|20130725
ARGAPH1|BLACKBERRY LTD|GDR|A32309|ARG|ARS|CANDEM1|20130726|20751231
ARGAPI1|GOOGLE INC|GDR|A61443|ARG|ARS|USA1LI1|20120504|20751231
ARGAPJ1|DESARROLLADORA HOMEX SAB DE CV|GDR|A61096|ARG|ARS|MEXARJ1|20120504|20751231
ARGAPK1|EBAY INC|GDR|A14150|ARG|ARS|USA11I1|20120511|20751231
ARGAPL1|RANDGOLD RESOURCES|GDR|A31979|ARG|ARS|UKIHTR1|20120717|20751231
ARGAPM1|KOREA ELECTRIC POWER|GDR|A23399|ARG|ARS|KORABN1|20120817|20751231
ARGAPN1|SAMSUNG ELECTRONICS|GDR|A33189|ARG|ARS|KORACL1|20120830|20751231
ARGAPO1|COCA COLA FEMSA|GDR|A11435|ARG|ARS|MEXAIZ1|20120926|20751231
ARGAPP1|OVOPROT INTERNATIONAL SA|STOCK|A97456|ARG|ARS|ARGAPP1|20121114|20751231
ARGAPQ1|EDESAL HOLDING|STOCK|102307|ARG|ARS|ARGAPQ1|20131010|20751231
ARGZAO1|BCO FRANCES SA - GER GDR|GDR|A07417|DEU|EUR|ARGABE1|19970709|20751231
ARGZAP1|TELECOM - GER GDR|GDR|A37880|DEU|DEM|ARGABH1|19961231|19990103
ARGZAP1|TELECOM - GER GDR|GDR|A37880|DEU|EUR|ARGABH1|19990104|20040824
ARGZAP1|TELEC ARGENTINA SA - GER GDR|GDR|A37880|DEU|EUR|ARGABH1|20040825|20751231
ARGZAU1|YPF SOCIEDAD ANONIMA - GER GDR|GDR|A54748|DEU|DEM|ARGADT1|19961231|19990103
ARGZAU1|YPF SOCIEDAD ANONIMA - GER GDR|GDR|A54748|DEU|EUR|ARGADT1|19990104|20751231
ARGZAU2|YPF SA (CDR EACH REPR 1 CLS'D'ARS10|GDR|A54748|BRA|BRL|ARGADT1|20010430|20751231
ARGZAV1|IRSA-INVERS Y REPRESEN - GER GDR|GDR|A21310|DEU|EUR|ARGAEE1|20010330|20120614
ARGZAV1|IRSA INVERSIONES Y REPRESENTACIONES SA|GDR|A21310|DEU|EUR|ARGAEE1|20120615|20751231
ARGZBA1|MIRGOR SA - UKI GDR|ADR|A26494|GBR|USD|ARGAGL3|20010330|20121206
ARGZBK1|BANCO PATAGONIA SA - BRA GDR|GDR|A68492|BRA|BRL|ARGAIM1|20070720|20751231
ARGZBL1|GRUPO CLARIN SA|STOCK|A75032|GBR|USD|ARGZBL1|20071019|20081124
ARGZBL1|GRUPO CLARIN SA|GDR|A75032|GBR|USD|ARGAHM1|20081125|20751231
ARGZBO1|YPF SA|ADR|A54748|MEX|MXN|ARGADT1|20110524|20751231
ARGZBP1|BANCO MACRO SA|ADR|A07342|DEU|EUR|ARGAEI1|20110712|20751231
ARGZBQ1|PETROBRAS ARGENTINA SA|ADR|A29683|DEU|EUR|ARGAAU2|20110712|20751231
ARGZBR1|GRUPO FINANCIERO GALICIA SA|ADR|A17741|DEU|EUR|ARGAJS1|20110719|20751231
ARGZBS1|CRESUD SOCIEDAD ANONIMA COMERCIAL|ADR|A12301|DEU|EUR|ARGACS1|20110719|20751231
ARGZBT1|EMPRESA DISTRIBUIDORA Y COMERCIALIZA|ADR|A14850|DEU|EUR|ARGAFU3|20110721|20751231
ARGZBU1|NORTEL INVERSORA SA|GDR|A28657|DEU|EUR|ARGAMD1|20110721|20120423
ARGZBU1|NORTEL INVERSORA SA|GDR|A28657|DEU|EUR|LUXAYC1|20120424|20751231
ARGZBV1|GRUPO CLARIN SA|GDR|A75032|DEU|EUR|ARGAHM1|20110728|20751231
ARQABB1|SIDERCA (DALMINE)|SYNTHETIC|A28523|ARG|ARS|ARGABB1|19961231|20021215
ARQABB1|SIDERCA (DALMINE)|SYNTHETIC|A55346|ARG|ARS|ARGABB1|20021216|20021216
ARQABB1|TENARIS|SYNTHETIC|A55346|ARG|ARS|ARGABB1|20021217|20751231
ARQAMP1|PETROLEO BRASILEIRO|SYNTHETIC|A30400|ARG|ARS|ARGAMP1|20060901|20751231
AUQADW1|AUSTRALIA & NZ BANK|SYNTHETIC|A06853|AUS|AUD|AUSADW1|19961231|20010429
AUQADW1|AUST & NZ BANK GRP|SYNTHETIC|A06853|AUS|AUD|AUSADW1|20010430|20020730
AUQADW1|AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED|SYNTHETIC|A06853|AUS|AUD|AUSADW1|20020731|20751231
AUQAEY1|WESTPAC BANKING CORP|SYNTHETIC|A53709|AUS|AUD|AUSAEY1|19961231|20010429
AUQAEY1|WESTPAC BANK CORP|SYNTHETIC|A53709|AUS|AUD|AUSAEY1|20010430|20010813
AUQAEY1|WESTPAC BKG CORP|SYNTHETIC|A53709|AUS|AUD|AUSAEY1|20010814|20010830
AUQAEY1|WESTPAC BANK CORP|SYNTHETIC|A53709|AUS|AUD|AUSAEY1|20010831|20020730
AUQAEY1|WESTPAC BANKING CORPORATION|SYNTHETIC|A53709|AUS|AUD|AUSAEY1|20020731|20751231
AUQAQI1|COAL OF AFRICA LIMITED|SYNTHETIC|A44580|AUS|AUD|AUSAQI1|19961231|20751231
AUQAZP1|FERNZ CORPORATION|SYNTHETIC|A15861|AUS|AUD|AUSAZP1|19961231|20000125
AUQAZP1|NUFARM LIMITED|SYNTHETIC|A15861|AUS|AUD|AUSAZP1|20000126|20010813
AUQAZP1|NUFARM|SYNTHETIC|A15861|AUS|AUD|AUSAZP1|20010814|20010830
AUQAZP1|NUFARM LIMITED|SYNTHETIC|A15861|AUS|AUD|AUSAZP1|20010831|20120219
AUQAZQ1|NEW ZEALND OIL & GAS|SYNTHETIC|A27921|AUS|AUD|AUSAZQ1|19961231|20010429
AUQAZQ1|NZ OIL & GAS|SYNTHETIC|A27921|AUS|AUD|AUSAZQ1|20010430|20020730
AUQAZQ1|NEW ZEALAND OIL & GAS LIMITED|SYNTHETIC|A27921|AUS|AUD|AUSAZQ1|20020731|20101007
AUQAZQ1|NEW ZEALAND OIL AND GAS|SYNTHETIC|A27921|AUS|AUD|AUSAZQ1|20101008|20751231
AUQBAI1|ANGLO PACIFIC|SYNTHETIC|A05798|AUS|AUD|AUSBAI1|19961231|19980121
AUQBAI1|ANGLO PACIFIC GROUP|SYNTHETIC|A05798|AUS|AUD|AUSBAI1|19980122|20020730
AUQBAI1|ANGLO PACIFIC GROUP PLC|SYNTHETIC|A05798|AUS|AUD|AUSBAI1|20020731|20100701
AUQBIN1|NEWS CORPORATION|SYNTHETIC|A31655|AUS|AUD|AUSBIN1|19961231|20010429
AUQBIN1|NEWS CORP|SYNTHETIC|A31655|AUS|AUD|AUSBIN1|20010430|20010813
AUQBIN1|NEWS CORPORATION|SYNTHETIC|A31655|AUS|AUD|AUSBIN1|20010814|20010830
AUQBIN1|NEWS CORP|SYNTHETIC|A31655|AUS|AUD|AUSBIN1|20010831|20020730
AUQBIN1|NEWS CORPORATION LIMITED (THE)|SYNTHETIC|A31655|AUS|AUD|AUSBIN1|20020731|20041107
AUQBIN1|NEWS CORP - AUS GDR|SYNTHETIC|A31655|AUS|AUD|AUSBIN1|20041108|20041129
AUQBIN1|NEWS CORPORATION INC B|SYNTHETIC|A31655|AUS|AUD|AUSBIN1|20041130|20751231
AUQBIN2|NEWS CORP PREF SHRS|SYNTHETIC|A31655|AUS|AUD|AUSBIN2|19961231|20010813
AUQBIN2|NEWS CORPORATION|SYNTHETIC|A31655|AUS|AUD|AUSBIN2|20010814|20010830
AUQBIN2|NEWS CORP PREF SHRS|SYNTHETIC|A31655|AUS|AUD|AUSBIN2|20010831|20020730
AUQBIN2|NEWS CORPORATION LIMITED (THE)|SYNTHETIC|A31655|AUS|AUD|AUSBIN2|20020731|20041107
AUQBIN2|NEWS CORP - AUS GDR|SYNTHETIC|A31655|AUS|AUD|AUSBIN2|20041108|20041129
AUQBIN2|NEWS CORPORATION INC A|SYNTHETIC|A31655|AUS|AUD|AUSBIN2|20041130|20751231
AUQBLF1|CORTECS INTERNATION|SYNTHETIC|A31419|AUS|AUD|AUSBLF1|19961231|19971215
AUQBLF1|CORTECS PLC|SYNTHETIC|A31419|AUS|AUD|AUSBLF1|19971216|19991125
AUQBLF1|PROVALIS PLC|SYNTHETIC|A31419|AUS|AUD|AUSBLF1|19991126|20020627
AUQBUT1|TELECOM CORPORATION|SYNTHETIC|A37881|AUS|AUD|AUSBUT1|19961231|20010429
AUQBUT1|TELECOM NZ|SYNTHETIC|A37881|AUS|AUD|AUSBUT1|20010430|20010813
AUQBUT1|TELECOM CORP OF NZ|SYNTHETIC|A37881|AUS|AUD|AUSBUT1|20010814|20010830
AUQBUT1|TELECOM NZ|SYNTHETIC|A37881|AUS|AUD|AUSBUT1|20010831|20020730
AUQBUT1|TELECOM CORPORATION OF NEW ZEALAND LIMITED|SYNTHETIC|A37881|AUS|AUD|AUSBUT1|20020731|20070930
AUQBUT1|TELECOM CORP OF NZ|SYNTHETIC|A37881|AUS|AUD|AUSBUT1|20071001|20071030
AUQBUT1|TELECOM CORPORATION OF NEW ZEALAND LIMITED|SYNTHETIC|A37881|AUS|AUD|AUSBUT1|20071031|20101107
AUQBUT1|TELECOM CORPORATION OF NEW ZEALAND|SYNTHETIC|A37881|AUS|AUD|AUSBUT1|20101108|20751231
AUQBVR1|LION NATHAN|SYNTHETIC|A24606|AUS|AUD|AUSBVR1|19961231|20010816
AUQBVR1|LION NATHAN LTD|SYNTHETIC|A24606|AUS|AUD|AUSBVR1|20010817|20010830
AUQBVR1|LION NATHAN|SYNTHETIC|A24606|AUS|AUD|AUSBVR1|20010831|20020730
AUQBVR1|LION NATHAN LIMITED|SYNTHETIC|A24606|AUS|AUD|AUSBVR1|20020731|20091102
AUQBWN1|AUST PROV NEWSPAPERS|SYNTHETIC|A05994|AUS|AUD|AUSBWN1|19961231|19980510
AUQBWN1|APN NEWS & MEDIA LTD|SYNTHETIC|A05994|AUS|AUD|AUSBWN1|19980511|20010813
AUQBWN1|APN NEWS & MEDIA|SYNTHETIC|A05994|AUS|AUD|AUSBWN1|20010814|20010830
AUQBWN1|APN NEWS & MEDIA LTD|SYNTHETIC|A05994|AUS|AUD|AUSBWN1|20010831|20020730
AUQBWN1|APN NEWS & MEDIA LIMITED|SYNTHETIC|A05994|AUS|AUD|AUSBWN1|20020731|20101007
AUQBWN1|APN NEWS AND MEDIA|SYNTHETIC|A05994|AUS|AUD|AUSBWN1|20101008|20751231
AUQCHD1|SUMMIT GOLD NL|SYNTHETIC|A36709|AUS|AUD|AUSCHD1|19961231|19970916
AUQCHD1|SUMMIT RESOURCES NL|SYNTHETIC|A36709|AUS|AUD|AUSCHD1|19970917|20001210
AUQCHD1|SUMMIT RESOURCES LTD|SYNTHETIC|A36709|AUS|AUD|AUSCHD1|20001211|20010813
AUQCHD1|SUMMIT RES LTD|SYNTHETIC|A36709|AUS|AUD|AUSCHD1|20010814|20010830
AUQCHD1|SUMMIT RESOURCES LTD|SYNTHETIC|A36709|AUS|AUD|AUSCHD1|20010831|20020730
AUQCHD1|SUMMIT RESOURCES LIMITED|SYNTHETIC|A36709|AUS|AUD|AUSCHD1|20020731|20120219
AUQCTV1|CARD TECHNOLOGIES|SYNTHETIC|A09973|AUS|AUD|AUSCTV1|19970701|19971105
AUQCTV1|CHIP APPLICATION TECH|SYNTHETIC|A09973|AUS|AUD|AUSCTV1|19971106|19991123
AUQCTV1|CATUITY INC|SYNTHETIC|A09973|AUS|AUD|AUSCTV1|19991124|20070830
AUQCUT1|AIR NEW ZEALAND|SYNTHETIC|A04936|AUS|AUD|AUSCUT1|19971001|19971002
AUQCUT1|AIR NEW ZEALAND LTD|SYNTHETIC|A04936|AUS|AUD|AUSCUT1|19971003|20010813
AUQCUT1|AIR NEW ZEALAND|SYNTHETIC|A04936|AUS|AUD|AUSCUT1|20010814|20010830
AUQCUT1|AIR NEW ZEALAND LTD|SYNTHETIC|A04936|AUS|AUD|AUSCUT1|20010831|20020730
AUQCUT1|AIR NEW ZEALAND LIMITED|SYNTHETIC|A04936|AUS|AUD|AUSCUT1|20020731|20030310
AUQCUT1|AIR NEW ZEALAND|SYNTHETIC|A04936|AUS|AUD|AUSCUT1|20030311|20030330
AUQCUT1|AIR NEW ZEALAND LIMITED|SYNTHETIC|A04936|AUS|AUD|AUSCUT1|20030331|20751231
AUQCUY1|TELSTRA CORPORATION|SYNTHETIC|A37947|AUS|AUD|AUSCUY1|19971001|19971201
AUQCUY1|TELSTRA CORP LTD INSTA|SYNTHETIC|A37947|AUS|AUD|AUSCUY1|19971202|19981001
AUQCUY1|TELSTRA CORP LTD|SYNTHETIC|A37947|AUS|AUD|AUSCUY1|19981002|20020730
AUQCUY1|TELSTRA CORPORATION LIMITED.|SYNTHETIC|A37947|AUS|AUD|AUSCUY1|20020731|20751231
AUQCWY1|AMP LIMITED|SYNTHETIC|A05654|AUS|AUD|AUSCWY1|19980601|20751231
AUQCYZ1|AUCKLAND INTL AIRPORT|SYNTHETIC|A06820|AUS|AUD|AUSCYZ1|19990201|20010807
AUQCYZ1|AUCKLAND INTL|SYNTHETIC|A06820|AUS|AUD|AUSCYZ1|20010808|20010830
AUQCYZ1|AUCKLAND INTL AIRPORT|SYNTHETIC|A06820|AUS|AUD|AUSCYZ1|20010831|20020730
AUQCYZ1|AUCKLAND INTERNATIONAL AIRPORT LIMITED|SYNTHETIC|A06820|AUS|AUD|AUSCYZ1|20020731|20751231
AUQDAU1|ANEKA TAMBANG TBK|SYNTHETIC|A05767|AUS|AUD|AUSDAU1|19990801|20020730
AUQDAU1|ANEKA TAMBANG (PERSERO) TBK (PT)|SYNTHETIC|A05767|AUS|AUD|AUSDAU1|20020731|20751231
AUQDBP1|TOWER CORPORATION|SYNTHETIC|A38892|AUS|AUD|AUSDBP1|19990901|19991004
AUQDBP1|TOWER LIMITED|SYNTHETIC|A38892|AUS|AUD|AUSDBP1|19991005|20010813
AUQDBP1|TOWER LTD|SYNTHETIC|A38892|AUS|AUD|AUSDBP1|20010814|20010830
AUQDBP1|TOWER LIMITED|SYNTHETIC|A38892|AUS|AUD|AUSDBP1|20010831|20751231
AUQDBP2|TOWER LIMITED|SYNTHETIC|A38892|AUS|AUD|AUSDBP2|20090826|20091002
AUQDBQ1|AQUARIUS PLATINUM LTD|SYNTHETIC|A06054|AUS|AUD|AUSDBQ1|19990901|20010813
AUQDBQ1|AQUARIUS PLATINUM|SYNTHETIC|A06054|AUS|AUD|AUSDBQ1|20010814|20010830
AUQDBQ1|AQUARIUS PLATINUM LTD|SYNTHETIC|A06054|AUS|AUD|AUSDBQ1|20010831|20020730
AUQDBQ1|AQUARIUS PLATINUM LIMITED|SYNTHETIC|A06054|AUS|AUD|AUSDBQ1|20020731|20751231
AUQDBR1|SKY CITY LIMITED|SYNTHETIC|A35191|AUS|AUD|AUSDBR1|19990831|20010429
AUQDBR1|SKY CITY ENTRT GRP LTD|SYNTHETIC|A35191|AUS|AUD|AUSDBR1|20010430|20020730
AUQDBR1|SKY CITY ENTERTAINMENT GROUP LIMITED.|SYNTHETIC|A35191|AUS|AUD|AUSDBR1|20020731|20030730
AUQDBR1|SKY CITY ENTERTAINMENT GROUP LIMITED|SYNTHETIC|A35191|AUS|AUD|AUSDBR1|20030731|20751231
AUQDCJ1|ANGLOGOLD LTD|SYNTHETIC|A05810|AUS|AUD|AUSDCJ1|19991101|20020730
AUQDCJ1|ANGLOGOLD LIMITED.|SYNTHETIC|A05810|AUS|AUD|AUSDCJ1|20020731|20021230
AUQDCJ1|ANGLOGOLD LIMITED|SYNTHETIC|A05810|AUS|AUD|AUSDCJ1|20021231|20030127
AUQDCJ1|ANGLOGOLD - AUS GDR|SYNTHETIC|A05810|AUS|AUD|AUSDCJ1|20030128|20030130
AUQDCJ1|ANGLOGOLD LIMITED|SYNTHETIC|A05810|AUS|AUD|AUSDCJ1|20030131|20751231
AUQDCO1|NUPLEX INDUSTRIES LTD|SYNTHETIC|A28877|AUS|AUD|AUSDCO1|19991125|20020829
AUQDCO1|NUPLEX INDUSTRIES LIMITED.|SYNTHETIC|A28877|AUS|AUD|AUSDCO1|20020830|20031030
AUQDCO1|NUPLEX INDUSTRIES LIMITED|SYNTHETIC|A28877|AUS|AUD|AUSDCO1|20031031|20751231
AUQDCQ1|RESMED INC|SYNTHETIC|A32313|AUS|AUD|AUSDCQ1|19991101|20751231
AUQDEV1|LOOKSMART LIMITED|SYNTHETIC|A24815|AUS|AUD|AUSDEV1|20000201|20010813
AUQDEV1|LOOKSMART|SYNTHETIC|A24815|AUS|AUD|AUSDEV1|20010814|20010830
AUQDEV1|LOOKSMART LIMITED|SYNTHETIC|A24815|AUS|AUD|AUSDEV1|20010831|20071031
AUQDKM1|WAREHOUSE GROUP LTD|SYNTHETIC|A53474|AUS|AUD|AUSDKM1|20001101|20010813
AUQDKM1|WAREHOUSE GROUP|SYNTHETIC|A53474|AUS|AUD|AUSDKM1|20010814|20010830
AUQDKM1|WAREHOUSE GROUP LTD|SYNTHETIC|A53474|AUS|AUD|AUSDKM1|20010831|20020730
AUQDKM1|WAREHOUSE GROUP LIMITED (THE)|SYNTHETIC|A53474|AUS|AUD|AUSDKM1|20020731|20101007
AUQDKM1|WAREHOUSE GROUP LTD|SYNTHETIC|A53474|AUS|AUD|AUSDKM1|20101008|20120629
AUQDOF1|SINGAPORE TELECOM LTD|SYNTHETIC|A35003|AUS|AUD|AUSDOF1|20010830|20020730
AUQDOF1|SINGAPORE TELECOMMUNICATIONS LIMITED.|SYNTHETIC|A35003|AUS|AUD|AUSDOF1|20020731|20040929
AUQDOF1|SINGAPORE TELECOMMUNICATIONS LIMITED|SYNTHETIC|A35003|AUS|AUD|AUSDOF1|20040930|20751231
AUQDOO1|FISHER PAYKEL HEALTHCA|SYNTHETIC|A16089|AUS|AUD|AUSDOO1|20011120|20020730
AUQDOO1|FISHER & PAYKEL HEALTHCARE CORPORATION LIMITED|SYNTHETIC|A16089|AUS|AUD|AUSDOO1|20020731|20101007
AUQDOO1|FISHER AND PAYKEL HEALTHCARE|SYNTHETIC|A16089|AUS|AUD|AUSDOO1|20101008|20751231
AUQDOP1|FISHER PAYKEL APPLIANC|SYNTHETIC|A36262|AUS|AUD|AUSDOP1|20011120|20020730
AUQDOP1|FISHER & PAYKEL APPLIANCES HOLDINGS LIMITED|SYNTHETIC|A36262|AUS|AUD|AUSDOP1|20020731|20030327
AUQDOP1|FISHER & PAYKEL APPLIANCES HOLDINGS|SYNTHETIC|A36262|AUS|AUD|AUSDOP1|20030328|20030330
AUQDOP1|FISHER & PAYKEL APPLIANCES HOLDINGS LIMITED|SYNTHETIC|A36262|AUS|AUD|AUSDOP1|20030331|20121127
AUQDPN1|NEWMONT MINING CORP|SYNTHETIC|A27948|AUS|AUD|AUSDPN1|20020225|20020730
AUQDPN1|NEWMONT MINING CORPORATION.|SYNTHETIC|A27948|AUS|AUD|AUSDPN1|20020731|20100225
AUQDRM1|FLETCHER BUILDING LTD|SYNTHETIC|A36263|AUS|AUD|AUSDRM1|20010329|20020730
AUQDRM1|FLETCHER BUILDING LIMITED|SYNTHETIC|A36263|AUS|AUD|AUSDRM1|20020731|20751231
AUQDTF1|GUINNESS PEAT GROUP PLC|SYNTHETIC|A18193|AUS|AUD|AUSDTF1|20021216|20751231
AUQDVE1|HHG PLC (X)|SYNTHETIC|A59559|AUS|AUD|AUSDVE1|20031217|20031230
AUQDVE1|HHG PLC|SYNTHETIC|A59559|AUS|AUD|AUSDVE1|20031231|20050510
AUQDVE1|HENDERSON GROUP - AUS GDR|SYNTHETIC|A59559|AUS|AUD|AUSDVE1|20050511|20050530
AUQDVE1|HENDERSON GROUP PLC|SYNTHETIC|A59559|AUS|AUD|AUSDVE1|20050531|20081028
AUQDVE1|HENDERSON GROUP PL - AUS GDR|SYNTHETIC|A59559|AUS|AUD|AUSDVE1|20081029|20081030
